#timestamp [ns],w_RS_S_x [rad s^-1],w_RS_S_y [rad s^-1],w_RS_S_z [rad s^-1],a_RS_S_x [m s^-2],a_RS_S_y [m s^-2],a_RS_S_z [m s^-2]
-8335551587455938008,0,0,0,0.00390625,0.015625,-0.00390625
-8335551587450049008,0,0,0,0.00390625,0.015625,-0.00390625
-8335551587441198008,0,0,0,0.00390625,0.015625,-0.00390625
-8335551587434827008,0,0,0,0.00390625,0.015625,-0.00390625
-8335551587427182008,0,0,0,0.00390625,0.015625,-0.00390625
-8335551587420948008,0,0,0,-0.0351562,0.0078125,0.0351562
-8335551587416009008,0,0,0,0.00390625,0.0078125,-0.00390625
-8335551587409112008,0,0,0,-0.0351562,0.0078125,-0.00390625
-8335551587401497008,0,0,0,0.00390625,0.0078125,-0.00390625
-8335551587392924008,0,0,0,0.00390625,-0.03125,-0.00390625
-8335551587384446008,0,0,0,0.00390625,0.0078125,-0.00390625
-8335551587375004008,0,0,0,-0.0351562,0.0078125,-0.00390625
-8335551587366084008,0,0,0,-0.0351562,0.0078125,-0.00390625
-8335551587360173008,0,0,0,0.00390625,-0.03125,0.0351562
-8335551587349383008,0,0,0,0.00390625,-0.03125,0.0351562
-8335551587341907008,0,0,0,0.00390625,0.0078125,-0.0429688
-8335551587333411008,0,0,0,-0.0351562,0.0078125,-0.00390625
-8335551587326040008,0,0,0,-0.0351562,0.0078125,-0.00390625
-8335551587320147008,0,0,0,0.00390625,0.0078125,-0.00390625
-8335551587312904008,0,0,0,0.00390625,0.0078125,-0.00390625
-8335551587306046008,0,0,0,0.00390625,0.0078125,-0.00390625
-8335551587301114008,0,0,0,0.00390625,0.0078125,-0.00390625
-8335551587296178008,0,0,0,-0.0273438,0.0078125,0.0351562
-8335551587288572008,0,0,0,0.0117188,0.0078125,-0.00390625
-8335551587282198008,0,0,0,-0.0273438,-0.03125,-0.00390625
-8335551587272290008,0,0,0,0.0117188,0.0078125,-0.00390625
-8335551587255075008,0,0,0,0.0117188,-0.03125,0.0742188
-8335551587243664008,0,0,0,0.0117188,0.046875,-0.00390625
-8335551587231792008,0,0,0,0.0117188,0.046875,-0.00390625
-8335551587222761008,0,0,0,0.0117188,0.0078125,0.0351562
-8335551587213735008,0,0,0,0.0117188,-0.03125,-0.00390625
-8335551587203920008,0,0,0,0.0117188,-0.03125,0.0351562
-8335551587194561008,0,0,0,0.0117188,0.0078125,-0.00390625
-8335551587186515008,0,0,0,0.0117188,0.0078125,-0.00390625
-8335551587180593008,0,0,0,0.0117188,0.0078125,-0.00390625
-8335551587174558008,0,0,0,0.0117188,0.0078125,-0.00390625
-8335551587164017008,0,0,0,0.0117188,0.0078125,-0.00390625
-8335551587154657008,0,0,0,-0.0273438,-0.03125,-0.00390625
-8335551587143091008,0,0,0,0.0117188,0.0078125,-0.0429688
-8335551587131845008,0,0,0,0.0117188,0.0078125,-0.0429688
-8335551587122627008,0,0,0,0.0117188,0.0078125,-0.00390625
-8335551587113092008,0,0,0,0.0117188,-0.03125,-0.00390625
-8335551587101434008,0,0,0,0.0117188,-0.03125,0.0351562
-8335551587091822008,0,0,0,0.0117188,0.0078125,0.0351562
-8335551587080867008,0,0,0,0.0117188,-0.03125,-0.00390625
-8335551587072508008,0,0,0,0.0117188,-0.03125,-0.00390625
-8335551587063969008,0,0,0,0.0117188,0.0078125,-0.00390625
-8335551587054671008,0,0,0,0.0117188,0.0078125,-0.00390625
-8335551587045574008,0,0,0,0.0117188,0.0078125,-0.00390625
-8335551587039675008,0,0,0,0.0117188,0.0078125,-0.00390625
-8335551587030668008,0,0,0,0.0117188,0.0078125,-0.00390625
-8335551587024557008,0,0,0,-0.0273438,-0.03125,-0.00390625
-8335551587016607008,0,0,0,-0.0273438,-0.03125,-0.00390625
-8335551587010428008,0,0,0,0.0507812,0.0078125,0.0351562
-8335551587004356008,0,0,0,0.0507812,0.0078125,0.0351562
-8335551586997308008,0,0,0,0.0507812,0.0078125,0.0351562
-8335551586991380008,0,0,0,0.0117188,0.0078125,-0.00390625
-8335551586986435008,0,0,0,-0.0273438,0.0078125,0.0351562
-8335551586981535008,0,0,0,0.0117188,0.0078125,-0.00390625
-8335551586976607008,0,0,0,0.0117188,-0.03125,-0.00390625
-8335551586969910008,0,0,0,0.0117188,0.0078125,-0.00390625
-8335551586964951008,0,0,0,0.0117188,-0.03125,-0.0429688
-8335551586956613008,0,0,0,0.0117188,-0.03125,-0.0429688
-8335551586950711008,0,0,0,0.0117188,0.0078125,-0.00390625
-8335551586945548008,0,0,0,0.0117188,-0.03125,-0.00390625
-8335551586938325008,0,0,0,0.0117188,-0.03125,-0.00390625
-8335551586929858008,0,0,0,0.0117188,0.0078125,-0.00390625
-8335551586920975008,0,0,0,0.0117188,0.0078125,0.0351562
-8335551586912555008,0,0,0,0.0507812,0.0078125,-0.0429688
-8335551586903218008,0,0,0,0.0117188,-0.03125,0.0351562
-8335551586893559008,0,0,0,0.0507812,0.0078125,-0.00390625
-8335551586884600008,0,0,0,-0.0273438,0.0078125,-0.00390625
-8335551586875172008,0,0,0,-0.0273438,0.0078125,-0.00390625
-8335551586864495008,0,0,0,-0.0273438,0.0078125,-0.00390625
-8335551586857972008,0,0,0,0.0117188,-0.03125,0.0351562
-8335551586849407008,0,0,0,-0.0273438,0.0078125,-0.00390625
-8335551586841443008,0,0,0,-0.0273438,0.0078125,-0.00390625
-8335551586835508008,0,0,0,-0.0273438,0.0078125,0.0351562
-8335551586830071008,0,0,0,0.0117188,0.0078125,0.0351562
-8335551586824207008,0,0,0,0.0117188,0.0078125,0.0351562
-8335551586816390008,0,0,0,0.0117188,0.0078125,-0.00390625
-8335551586806874008,0,0,0,0.0117188,0.0078125,-0.0820312
-8335551586798247008,0,0,0,0.0117188,-0.03125,-0.0429688
-8335551586789431008,0,0,0,0.0117188,-0.03125,-0.00390625
-8335551586779280008,0,0,0,-0.0273438,0.0078125,-0.00390625
-8335551586770436008,0,0,0,-0.0273438,0.0078125,-0.00390625
-8335551586764344008,0,0,0,-0.0273438,-0.03125,-0.00390625
-8335551586752536008,0,0,0,0.0117188,-0.03125,0.0351562
-8335551586746539008,0,0,0,0.0117188,-0.03125,0.0351562
-8335551586738098008,0,0,0,0.0117188,0.0078125,-0.00390625
-8335551586729293008,0,0,0,0.0117188,0.0078125,-0.00390625
-8335551586719690008,0,0,0,0.0117188,0.0078125,-0.00390625
-8335551586713065008,0,0,0,0.0117188,0.0078125,-0.00390625
-8335551586704885008,0,0,0,0.0117188,0.0078125,-0.0429688
-8335551586697573008,0,0,0,0.0117188,0.0078125,-0.0429688
-8335551586691195008,0,0,0,0.0117188,0.0078125,0.0351562
-8335551586686244008,0,0,0,-0.0273438,0.0078125,-0.00390625
-8335551586680990008,0,0,0,-0.0273438,0.0078125,-0.00390625
-8335551586675744008,0,0,0,0.0117188,0.0078125,-0.00390625
-8335551586669735008,0,0,0,0.0117188,0.0078125,-0.00390625
-8335551586662196008,0,0,0,0.0117188,0.0078125,-0.00390625
-8335551586651844008,0,0,0,-0.0273438,0.0078125,-0.00390625
-8335551586646660008,0,0,0,0.0117188,0.0078125,0.0351562
-8335551586637610008,0,0,0,0.0117188,0.0078125,0.0351562
-8335551586629104008,0,0,0,0.0117188,-0.03125,-0.00390625
-8335551586618079008,0,0,0,0.0117188,-0.03125,-0.00390625
-8335551586609289008,0,0,0,-0.0273438,0.0078125,0.0351562
-8335551586601951008,0,0,0,-0.0273438,0.0078125,0.0351562
-8335551586595976008,0,0,0,0.0117188,0.0078125,-0.00390625
-8335551586591020008,0,0,0,0.0507812,0.0078125,-0.00390625
-8335551586584573008,0,0,0,0.0117188,0.0078125,-0.00390625
-8335551586578949008,0,0,0,0.0117188,0.0078125,-0.00390625
-8335551586569771008,0,0,0,-0.0273438,0.0078125,-0.00390625
-8335551586557996008,0,0,0,-0.0273438,0.0078125,-0.00390625
-8335551586549661008,0,0,0,-0.0273438,0.0078125,-0.00390625
-8335551586541343008,0,0,0,-0.0273438,0.0078125,-0.00390625
-8335551586535456008,0,0,0,0.0507812,0.0078125,-0.00390625
-8335551586527421008,0,0,0,0.0507812,0.0078125,-0.00390625
-8335551586521268008,0,0,0,0.0117188,0.0078125,-0.00390625
-8335551586515267008,0,0,0,-0.0273438,-0.03125,-0.0429688
-8335551586510325008,0,0,0,0.0117188,0.0078125,0.0351562
-8335551586505428008,0,0,0,0.0117188,0.0078125,0.0351562
-8335551586497109008,0,0,0,0.0117188,0.0078125,0.0351562
-8335551586490587008,0,0,0,0.0117188,-0.03125,-0.00390625
-8335551586484461008,0,0,0,0.0117188,-0.03125,0.0351562
-8335551586473882008,0,0,0,0.0117188,-0.03125,0.0351562
-8335551586460505008,0,0,0,0.0117188,0.0078125,-0.00390625
-8335551586448638008,0,0,0,0.0117188,0.0078125,-0.00390625
-8335551586438974008,0,0,0,-0.0273438,0.0078125,0.0351562
-8335551586427116008,0,0,0,-0.0273438,0.0078125,0.0351562
-8335551586418003008,0,0,0,0.0117188,0.0078125,-0.00390625
-8335551586404725008,0,0,0,0.0117188,0.0078125,-0.0429688
-8335551586392814008,0,0,0,0.0117188,0.0078125,-0.00390625
-8335551586380942008,0,0,0,0.0117188,0.0078125,-0.00390625
-8335551586371383008,0,0,0,0.0117188,0.0078125,-0.00390625
-8335551586360483008,0,0,0,0.0117188,0.0078125,-0.00390625
-8335551586350624008,0,0,0,0.0117188,0.0078125,-0.00390625
-8335551586341130008,0,0,0,0.0117188,0.0078125,0.0351562
-8335551586332943008,0,0,0,0.0117188,0.0078125,-0.00390625
-8335551586324739008,0,0,0,0.0117188,-0.03125,-0.00390625
-8335551586319796008,0,0,0,0.0117188,0.0078125,-0.00390625
-8335551586311450008,0,0,0,0.0117188,0.0078125,-0.00390625
-8335551586303475008,0,0,0,0.0117188,0.0078125,-0.00390625
-8335551586295426008,0,0,0,0.0117188,0.0078125,-0.00390625
-8335551586289336008,0,0,0,0.0117188,0.0078125,-0.00390625
-8335551586279631008,0,0,0,0.0117188,0.0078125,-0.00390625
-8335551586273145008,0,0,0,-0.0273438,0.0078125,-0.0429688
-8335551586259508008,0,0,0,0.0117188,0.0078125,-0.00390625
-8335551586250586008,0,0,0,-0.0273438,-0.03125,-0.00390625
-8335551586241549008,0,0,0,0.0117188,-0.03125,0.0351562
-8335551586230860008,0,0,0,-0.0273438,-0.03125,-0.00390625
-8335551586222690008,0,0,0,-0.0273438,0.0078125,0.0351562
-8335551586214529008,0,0,0,-0.0273438,0.046875,-0.0429688
-8335551586206434008,0,0,0,-0.0273438,0.046875,-0.0429688
-8335551586200275008,0,0,0,-0.0273438,0.0078125,-0.00390625
-8335551586192249008,0,0,0,-0.0273438,0.0078125,-0.00390625
-8335551586184425008,0,0,0,0.0117188,0.0078125,0.0351562
-8335551586172044008,0,0,0,-0.0273438,0.046875,-0.0429688
-8335551586163664008,0,0,0,-0.0273438,0.046875,-0.0429688
-8335551586153426008,0,0,0,0.0507812,-0.03125,-0.0429688
-8335551586139269008,0,0,0,-0.0273438,0.0078125,0.0351562
-8335551586131252008,0,0,0,-0.0273438,0.0078125,0.0351562
-8335551586122145008,0,0,0,0.0117188,0.0078125,0.0351562
-8335551586112727008,0,0,0,0.0507812,-0.03125,-0.00390625
-8335551586102243008,0,0,0,0.0117188,0.0078125,0.0351562
-8335551586094196008,0,0,0,0.0117188,0.0078125,0.0351562
-8335551586085202008,0,0,0,0.0117188,0.0078125,0.0351562
-8335551586076972008,0,0,0,0.0117188,0.0078125,0.0351562
-8335551586071088008,0,0,0,0.0117188,0.0078125,-0.00390625
-8335551586062842008,0,0,0,0.0507812,0.0078125,-0.00390625
-8335551586057622008,0,0,0,0.0117188,-0.03125,0.0351562
-8335551586049065008,0,0,0,0.0117188,0.0078125,-0.00390625
-8335551586036671008,0,0,0,0.0117188,0.0078125,-0.00390625
-8335551586029301008,0,0,0,0.0117188,0.0078125,-0.00390625
-8335551586016174008,0,0,0,0.0117188,0.0078125,0.0351562
-8335551586003650008,0,0,0,0.0117188,0.0078125,-0.0429688
-8335551585992006008,0,0,0,0.0117188,0.0078125,-0.0429688
-8335551585982778008,0,0,0,0.0507812,-0.03125,0.0351562
-8335551585973699008,0,0,0,0.0117188,0.0078125,-0.00390625
-8335551585963483008,0,0,0,0.0507812,-0.03125,-0.00390625
-8335551585953491008,0,0,0,0.0507812,-0.03125,-0.00390625
-8335551585944543008,0,0,0,0.0507812,-0.03125,-0.00390625
-8335551585933880008,0,0,0,0.0507812,-0.03125,-0.00390625
-8335551585919052008,0,0,0,-0.0351562,0.0078125,-0.00390625
-8335551585905238008,0,0,0,0.00390625,0.0078125,-0.0429688
-8335551585893542008,0,0,0,0.00390625,0.0078125,-0.0429688
-8335551585880508008,0,0,0,0.00390625,-0.03125,-0.00390625
-8335551585872057008,0,0,0,0.00390625,0.0078125,-0.00390625
-8335551585862542008,0,0,0,0.00390625,-0.03125,-0.00390625
-8335551585853953008,0,0,0,0.00390625,0.0078125,-0.0429688
-8335551585845159008,0,0,0,0.00390625,0.0078125,-0.00390625
-8335551585833007008,0,0,0,0.00390625,0.0078125,-0.00390625
-8335551585826923008,0,0,0,0.00390625,0.0078125,-0.0429688
-8335551585816548008,0,0,0,0.00390625,-0.03125,-0.00390625
-8335551585808343008,0,0,0,0.00390625,0.046875,-0.00390625
-8335551585799553008,0,0,0,0.00390625,0.0078125,0.0351562
-8335551585791486008,0,0,0,0.00390625,0.0078125,0.0351562
-8335551585785306008,0,0,0,-0.0351562,0.0078125,-0.00390625
-8335551585778341008,0,0,0,0.00390625,0.0078125,-0.00390625
-8335551585764091008,0,0,0,0.00390625,0.0078125,0.00390625
-8335551585754496008,0,0,0,0.0429688,-0.03125,0.0429688
-8335551585743242008,0,0,0,0.0429688,-0.03125,0.0429688
-8335551585731191008,0,0,0,0.00390625,-0.03125,0.0351562
-8335551585721773008,0,0,0,0.00390625,-0.03125,-0.00390625
-8335551585708882008,0,0,0,-0.0351562,-0.03125,-0.00390625
-8335551585700388008,0,0,0,0.0429688,-0.0234375,-0.00390625
-8335551585688853008,0,0,0,0.00390625,-0.0234375,-0.0429688
-8335551585676812008,0,0,0,-0.0351562,0.015625,0.0351562
-8335551585668628008,0,0,0,0.0117188,0.015625,-0.00390625
-8335551585659221008,0,0,0,0.0117188,0.015625,-0.00390625
-8335551585650046008,0,0,0,0.0117188,-0.0234375,0.0351562
-8335551585644153008,0,0,0,0.0117188,-0.0234375,0.0351562
-8335551585634560008,0,0,0,0.0117188,-0.0234375,0.0351562
-8335551585626387008,0,0,0,0.0507812,0.015625,0.0351562
-8335551585616647008,0,0,0,0.0117188,-0.0234375,-0.00390625
-8335551585607962008,0,0,0,0.0117188,0.015625,-0.0429688
-8335551585650046008,0,0,0,0.0117188,-0.0234375,0.0351562
-8335551585644153008,0,0,0,0.0117188,-0.0234375,0.0351562
-8335551585634560008,0,0,0,0.0117188,-0.0234375,0.0351562
-8335551585626387008,0,0,0,0.0507812,0.015625,0.0351562
-8335551585616647008,0,0,0,0.0117188,-0.0234375,-0.00390625
-8335551585607962008,0,0,0,0.0117188,0.015625,-0.0429688
-8335551585598650008,0,0,0,0.0117188,0.015625,-0.00390625
-8335551585588808008,0,0,0,0.0117188,0.015625,-0.00390625
-8335551585577008008,0,0,0,0.0117188,0.015625,-0.00390625
-8335551585567867008,0,0,0,0.0429688,-0.0234375,-0.00390625
-8335551585556091008,0,0,0,0.00390625,-0.0234375,-0.00390625
-8335551585547700008,0,0,0,-0.0351562,0.015625,-0.00390625
-8335551585534950008,0,0,0,0.00390625,0.015625,-0.00390625
-8335551585523815008,0,0,0,0.00390625,0.015625,-0.00390625
-8335551585514287008,0,0,0,0.00390625,0.015625,-0.00390625
-8335551585504508008,0,0,0,0.00390625,0.015625,-0.00390625
-8335551585495056008,0,0,0,0.00390625,0.015625,-0.00390625
-8335551585485572008,0,0,0,0.00390625,0.015625,-0.00390625
-8335551585478136008,0,0,0,0.00390625,-0.0234375,-0.00390625
-8335551585469387008,0,0,0,0.00390625,0.015625,0.0351562
-8335551585461958008,0,0,0,0.00390625,0.015625,0.0351562
-8335551585455594008,0,0,0,0.00390625,0.015625,-0.00390625
-8335551585448636008,0,0,0,0.00390625,0.015625,-0.00390625
-8335551585436557008,0,0,0,-0.0351562,0.015625,-0.00390625
-8335551585429039008,0,0,0,-0.0351562,0.015625,-0.00390625
-8335551585413834008,0,0,0,0.00390625,0.015625,0.0351562
-8335551585397362008,0,0,0,0.00390625,0.015625,-0.00390625
-8335551585385212008,0,0,0,0.00390625,0.015625,-0.00390625
-8335551585376895008,0,0,0,0.00390625,-0.0234375,0.0351562
-8335551585367833008,0,0,0,0.00390625,0.0546875,-0.00390625
-8335551585359187008,0,0,0,0.00390625,0.015625,-0.00390625
-8335551585351232008,0,0,0,0.00390625,0.015625,-0.00390625
-8335551585344235008,0,0,0,0.0429688,-0.0234375,-0.00390625
-8335551585338351008,0,0,0,0.00390625,0.015625,-0.00390625
-8335551585329086008,0,0,0,0.00390625,0.015625,-0.00390625
-8335551585318136008,0,0,0,0.00390625,0.015625,-0.00390625
-8335551585309983008,0,0,0,0.0429688,-0.0234375,-0.00390625
-8335551585299983008,0,0,0,0.00390625,0.015625,-0.00390625
-8335551585287480008,0,0,0,0.00390625,0.015625,-0.00390625
-8335551585279027008,0,0,0,0.00390625,0.015625,-0.00390625
-8335551585270107008,0,0,0,0.00390625,0.015625,-0.00390625
-8335551585264195008,0,0,0,0.00390625,0.0078125,-0.00390625
-8335551585256185008,0,0,0,0.00390625,0.0078125,-0.00390625
-8335551585250291008,0,0,0,0.00390625,0.0078125,-0.00390625
-8335551585244505008,0,0,0,0.00390625,0.0078125,-0.00390625
-8335551585235566008,0,0,0,0.00390625,0.0078125,-0.00390625
-8335551585225861008,0,0,0,0.00390625,0.0078125,-0.00390625
-8335551585214760008,0,0,0,0.00390625,0.0078125,0.0351562
-8335551585206608008,0,0,0,0.00390625,0.0078125,-0.00390625
-8335551585196747008,0,0,0,0.00390625,0.0078125,-0.0429688
-8335551585188571008,0,0,0,0.00390625,-0.03125,-0.00390625
-8335551585177886008,0,0,0,0.0429688,0.0078125,0.0351562
-8335551585168686008,0,0,0,0.00390625,0.0078125,0.0351562
-8335551585159955008,0,0,0,0.00390625,0.0078125,0.0351562
-8335551585149456008,0,0,0,0.00390625,0.0078125,0.0351562
-8335551585142651008,0,0,0,0.00390625,-0.03125,-0.00390625
-8335551585133871008,0,0,0,0.00390625,0.0078125,-0.00390625
-8335551585124884008,0,0,0,-0.0351562,-0.03125,0.0351562
-8335551585116349008,0,0,0,-0.0351562,-0.03125,0.0351562
-8335551585110057008,0,0,0,0.0429688,0.0078125,0.0351562
-8335551585103531008,0,0,0,0.00390625,0.0078125,-0.00390625
-8335551585093012008,0,0,0,0.00390625,0.0078125,-0.00390625
-8335551585086545008,0,0,0,0.00390625,0.0078125,-0.00390625
-8335551585078244008,0,0,0,-0.0351562,0.0078125,-0.00390625
-8335551585068992008,0,0,0,0.00390625,0.0078125,-0.00390625
-8335551585060958008,0,0,0,0.00390625,0.0078125,-0.00390625
-8335551585055074008,0,0,0,0.00390625,0.0078125,-0.00390625
-8335551585050166008,0,0,0,-0.0351562,0.0078125,0.0351562
-8335551585042877008,0,0,0,-0.0351562,0.0078125,0.0351562
-8335551585036084008,0,0,0,-0.0351562,0.0078125,0.0351562
-8335551585030198008,0,0,0,0.00390625,0.0078125,-0.00390625
-8335551585024421008,0,0,0,0.00390625,-0.03125,0.0351562
-8335551585015326008,0,0,0,0.00390625,-0.03125,0.0351562
-8335551584999203008,0,0,0,0.00390625,-0.03125,0.0351562
-8335551584987943008,0,0,0,0.00390625,-0.03125,-0.0429688
-8335551584975979008,0,0,0,0.00390625,-0.03125,-0.00390625
-8335551584967526008,0,0,0,-0.0351562,-0.03125,0.0351562
-8335551584955656008,0,0,0,0.00390625,0.0078125,-0.00390625
-8335551584944551008,0,0,0,0.00390625,0.0078125,-0.00390625
-8335551584931581008,0,0,0,-0.0351562,0.0078125,-0.00390625
-8335551584921850008,0,0,0,0.00390625,0.0078125,-0.0429688
-8335551584906240008,0,0,0,0.00390625,0.0078125,-0.00390625
-8335551584897135008,0,0,0,0.00390625,0.0078125,0.0351562
-8335551584884079008,0,0,0,0.00390625,0.0078125,-0.00390625
-8335551584872773008,0,0,0,0.00390625,0.0078125,-0.00390625
-8335551584857498008,0,0,0,0.00390625,0.0078125,-0.00390625
-8335551584844854008,0,0,0,0.00390625,0.0078125,-0.00390625
-8335551584832755008,0,0,0,0.00390625,0.0078125,-0.00390625
-8335551584823856008,0,0,0,0.00390625,0.0078125,-0.00390625
-8335551584813871008,0,0,0,0.00390625,-0.03125,-0.00390625
-8335551584803432008,0,0,0,0.00390625,-0.03125,-0.00390625
-8335551584796478008,0,0,0,0.00390625,-0.03125,0.0351562
-8335551584787536008,0,0,0,0.0429688,0.0078125,0.0351562
-8335551584778973008,0,0,0,0.00390625,0.0078125,0.0351562
-8335551584770188008,0,0,0,0.00390625,0.0078125,-0.00390625
-8335551584764306008,0,0,0,0.00390625,0.0078125,-0.00390625
-8335551584757903008,0,0,0,0.00390625,0.0078125,-0.00390625
-8335551584750739008,0,0,0,0.0429688,0.0078125,-0.00390625
-8335551584745149008,0,0,0,-0.0351562,-0.03125,-0.00390625
-8335551584739933008,0,0,0,0.00390625,0.0078125,-0.00390625
-8335551584732522008,0,0,0,0.00390625,0.0078125,-0.00390625
-8335551584726353008,0,0,0,0.00390625,-0.03125,-0.00390625
-8335551584719557008,0,0,0,0.0429688,-0.03125,-0.0429688
-8335551584713913008,0,0,0,0.00390625,0.0078125,0.0351562
-8335551584705161008,0,0,0,-0.0351562,0.0078125,-0.00390625
-8335551584697785008,0,0,0,-0.0351562,0.0078125,-0.00390625
-8335551584687250008,0,0,0,0.00390625,0.0078125,-0.00390625
-8335551584678210008,0,0,0,0.00390625,0.0078125,-0.00390625
-8335551584669401008,0,0,0,0.00390625,0.0078125,-0.00390625
-8335551584661085008,0,0,0,0.00390625,0.0078125,-0.00390625
-8335551584653449008,0,0,0,0.00390625,0.0078125,-0.00390625
-8335551584645523008,0,0,0,0.00390625,0.0078125,-0.00390625
-8335551584637675008,0,0,0,0.00390625,0.0078125,-0.00390625
-8335551584626554008,0,0,0,0.00390625,0.0078125,-0.0429688
-8335551584619127008,0,0,0,0.00390625,0.0078125,-0.0429688
-8335551584610197008,0,0,0,0.00390625,0.0078125,-0.0429688
-8335551584600371008,0,0,0,0.00390625,0.0078125,-0.0429688
-8335551584593075008,0,0,0,-0.0351562,0.0078125,0.0351562
-8335551584583971008,0,0,0,0.00390625,0.0078125,-0.00390625
-8335551584573919008,0,0,0,0.00390625,0.0078125,-0.0429688
-8335551584563032008,0,0,0,0.00390625,0.0078125,-0.0429688
-8335551584552482008,0,0,0,0.00390625,0.0078125,-0.00390625
-8335551584541552008,0,0,0,0.00390625,0.0078125,-0.00390625
-8335551584534050008,0,0,0,0.00390625,0.0078125,-0.00390625
-8335551584525104008,0,0,0,0.00390625,0.0078125,-0.00390625
-8335551584518214008,0,0,0,0.00390625,0.0078125,-0.00390625
-8335551584510028008,0,0,0,0.00390625,-0.03125,-0.00390625
-8335551584505097008,0,0,0,0.00390625,-0.03125,-0.0429688
-8335551584497481008,0,0,0,0.00390625,-0.03125,-0.0429688
-8335551584487539008,0,0,0,0.00390625,0.046875,-0.00390625
-8335551584482075008,0,0,0,0.0429688,0.0078125,-0.00390625
-8335551584472621008,0,0,0,0.00390625,-0.03125,-0.00390625
-8335551584462394008,0,0,0,0.0429688,0.0078125,0.0742188
-8335551584452694008,0,0,0,0.00390625,-0.03125,-0.00390625
-8335551584443631008,0,0,0,0.00390625,0.0078125,0.0351562
-8335551584434867008,0,0,0,0.00390625,0.0078125,-0.0429688
-8335551584424227008,0,0,0,0.00390625,0.0078125,-0.0429688
-8335551584417157008,0,0,0,0.00390625,0.0078125,-0.00390625
-8335551584407407008,0,0,0,0.00390625,0.0078125,0.0351562
-8335551584396607008,0,0,0,0.00390625,0.0078125,-0.00390625
-8335551584385289008,0,0,0,0.00390625,0.0078125,-0.00390625
-8335551584374670008,0,0,0,-0.0351562,-0.03125,-0.00390625
-8335551584362529008,0,0,0,0.00390625,0.0078125,-0.00390625
-8335551584350489008,0,0,0,0.00390625,0.0078125,-0.0429688
-8335551584342339008,0,0,0,0.00390625,0.0078125,-0.00390625
-8335551584333359008,0,0,0,0.00390625,0.0078125,-0.00390625
-8335551584324734008,0,0,0,0.0429688,-0.0664062,0.0351562
-8335551584317412008,0,0,0,0.0429688,-0.0664062,0.0351562
-8335551584311258008,0,0,0,0.00390625,-0.03125,-0.0429688
-8335551584302561008,0,0,0,0.00390625,-0.03125,-0.0429688
-8335551584292941008,0,0,0,0.00390625,0.0078125,-0.00390625
-8335551584284359008,0,0,0,0.00390625,0.0078125,-0.00390625
-8335551584276207008,0,0,0,0.00390625,0.0078125,0.0351562
-8335551584267177008,0,0,0,-0.0351562,0.0078125,-0.0429688
-8335551584257536008,0,0,0,-0.0351562,0.0078125,0.00390625
-8335551584248173008,0,0,0,0.00390625,0.0078125,0.00390625
-8335551584236794008,0,0,0,0.00390625,-0.03125,0.0429688
-8335551584229154008,0,0,0,0.00390625,-0.03125,0.0429688
-8335551584220311008,0,0,0,0.00390625,-0.03125,0.0429688
-8335551584210904008,0,0,0,-0.0351562,0.0078125,0.00390625
-8335551584203600008,0,0,0,-0.0351562,0.0078125,0.00390625
-8335551584190488008,0,0,0,0.00390625,-0.03125,0.0429688
-8335551584181714008,0,0,0,0.00390625,-0.03125,0.00390625
-8335551584168447008,0,0,0,0.00390625,0.0078125,0.0429688
-8335551584159582008,0,0,0,0.00390625,-0.03125,0.00390625
-8335551584149043008,0,0,0,0.00390625,-0.03125,0.00390625
-8335551584140830008,0,0,0,0.00390625,-0.03125,0.00390625
-8335551584132859008,0,0,0,0.00390625,-0.03125,-0.0351562
-8335551584125177008,0,0,0,0.00390625,-0.03125,-0.0351562
-8335551584116115008,0,0,0,0.00390625,0.0078125,0.00390625
-8335551584108380008,0,0,0,0.00390625,0.0078125,0.00390625
-8335551584095679008,0,0,0,0.00390625,-0.03125,0.00390625
-8335551584085748008,0,0,0,0.00390625,0.0078125,0.0429688
-8335551584075746008,0,0,0,0.00390625,-0.03125,-0.00390625
-8335551584063051008,0,0,0,0.00390625,0.0078125,-0.00390625
-8335551584050918008,0,0,0,0.0429688,0.0078125,-0.00390625
-8335551584042744008,0,0,0,-0.0351562,-0.03125,0.0351562
-8335551584033963008,0,0,0,0.00390625,0.0078125,-0.0351562
-8335551584023837008,0,0,0,0.00390625,0.0078125,-0.0351562
-8335551584017530008,0,0,0,-0.0351562,0.0078125,0.00390625
-8335551584007166008,0,0,0,0.00390625,0.0078125,0.0429688
-8335551583998617008,0,0,0,0.00390625,0.0078125,0.00390625
-8335551583989097008,0,0,0,0.0429688,0.0078125,0.00390625
-8335551583981710008,0,0,0,0.0429688,0.0078125,0.00390625
-8335551583975465008,0,0,0,0.00390625,0.0078125,-0.0351562
-8335551583970444008,0,0,0,-0.0351562,-0.03125,-0.0351562
-8335551583965513008,0,0,0,0.00390625,0.0078125,0.00390625
-8335551583960537008,0,0,0,-0.0351562,0.0078125,0.00390625
-8335551583955590008,0,0,0,-0.0351562,0.0078125,0.00390625
-8335551583948469008,0,0,0,0.0429688,0.046875,0.0429688
-8335551583943142008,0,0,0,0.0429688,0.0078125,0.00390625
-8335551583934266008,0,0,0,-0.0351562,-0.03125,0.00390625
-8335551583926426008,0,0,0,-0.0351562,-0.03125,0.00390625
-8335551583920248008,0,0,0,0.00390625,-0.03125,0.0429688
-8335551583912550008,0,0,0,-0.0351562,0.0078125,0.0429688
